time,[BMS] Auxillary Battery Voltage (V),[BMS] Battery Current (A),[BMS] Battery DC Voltage (V),[BMS] Battery Fan Duty Feedback (%),[BMS] Battery Fan Feedback (Hz),[BMS] Battery Fan Status (),[BMS] Battery management (),[BMS] Battery Pack B01 (℉),[BMS] Battery Pack B02 (℉),[BMS] Battery Pack B03 (℉),[BMS] Battery Pack B04 (℉),[BMS] Battery Pack B05 (℉),[BMS] Battery Power (hp),[BMS] Battery temperature at WCS input (℉),[BMS] Battery temperature PRA (℉),[BMS] Battery work time total (h) (h),[BMS] Battery work time total (sec.) (sec.),[BMS] BMS Ignition (),[BMS] BMS Main Relay (),[BMS] CALC Average Cell Voltage 58kWh (V),[BMS] CALC Average Cell Voltage 72kWh (V),[BMS] CALC Average Cell Voltage 77kWh (V),[BMS] Cumulative Charge Current (Ah),[BMS] Cumulative Discharge Current (Ah),[BMS] Cumulative Energy Charged (kWh),[BMS] Cumulative Energy Discharged (kWh),[BMS] DATC A/C Compressor operation RPM var.1 (rpm),[BMS] Drive Motor Speed 1 (rpm),[BMS] Drive Motor Speed 2 (rpm),[BMS] HV_Charging (),[BMS] Inverter Capacitor Voltage (V),[BMS] Isolation Resistance (kOhm),[BMS] Maximum Cell Voltage (V),[BMS] Maximum Cell Voltage No (),[BMS] Minimum Cell Voltage (V),[BMS] Minimum Cell Voltage No (),[BMS] Normal Charge Port (),[BMS] Operating Time (Hours),[BMS] Rapid Charge Port (),[BMS] State of Charge BMS (%),[HVAC] Coolant temperature #1 (℉),[HVAC] Evaporator Temperature (℉),[HVAC] Humidity sensor for automatic defogger (%),[HVAC] Interior temperature: driver legs vent (℉),[HVAC] Interior temperature: driver vent (℉),[HVAC] Interior temperature: front (℉),[HVAC] Outside temperature (℉),[ICCU] Aux. Battery Current (A),[ICCU] Aux. Battery State of Charge (%),[ICCU] Aux. Battery Voltage (V),[ICCU] LDC Input Voltage (V),[ICCU] LDC Output Current (A),[ICCU] LDC Output Voltage (V),[PS] Absolute wheels turn angle (°),[PS] MDPS motor current (A),[VCMS] 400V Relay On/Off request (),[VCMS] 400V Relay Status (),[VCMS] AC Charger current (A),[VCMS] AC Charging Counter (),[VCMS] AC Charging Time (Hours),[VCMS] AC Charging Time after plug-in (min),[VCMS] AC Inlet temperature 1 (℉),[VCMS] Battery main relay status (),[VCMS] BMS Target current (A),[VCMS] BMS Target voltage (V),[VCMS] Charging socket connected (),[VCMS] CP duty cycle (%),[VCMS] CP voltage (V),[VCMS] Cumulative DC Charging time (h),[VCMS] DC Charger current capability (A),[VCMS] DC Charging counter (),[VCMS] DC Charging time after plug-in (min),[VCMS] DC Inlet Temperature 1 (℉),[VCMS] DC Inlet Temperature 2 (℉),[VCMS] EV Max Current (A),[VCMS] EV Max Voltage (V),[VCMS] EVSE Current regulation tolerance Value (A),[VCMS] EVSE Delivered Power Value (Wh),[VCMS] EVSE Main Power (hp),[VCMS] EVSE Maximum Current Value (A),[VCMS] EVSE Maximum Power value (W),[VCMS] EVSE Maximum Voltage Value (V),[VCMS] EVSE Minimum Current Value (A),[VCMS] EVSE Minimum Voltage Value (V),[VCMS] EVSE Output Current (A),[VCMS] EVSE Output Voltage (V),[VCMS] EVSE Target Current (A),[VCMS] EVSE Target Voltage (V),[VCMS] HV Battery SoC (%),[VCMS] HV Battery Voltage (V),[VCMS] PD voltage (V),[VCS] Accelerator pedal position (%),[VCS] Aux. battery voltage (V),Average speed (mph),EV Instant Energy Consumption (km/kWh),EV Instant Energy Consumption [kWh/100km] (mi/kWh),Vehicle acceleration (g),[BMS] Battery Inlet Temperature (℃),[BMS] Battery Max Temperature (℃),[BMS] Battery Min Temperature (℃),[BMS] Coolant temperature 2 (℃),[HVAC] Coolant temperature 1 (℃),[HVAC] Indoor Temperature (℃),[HVAC] Inverter temperature (℃),[HVAC] Outdoor Temperature (℃),[ICCU] Aux. Battery Temperature (℃),[ICCU] LDC Temperature (℃),[VCS] Vehicle speed (high res.) (km/h),[HVAC] Real Vehicle Speed (km/h),Distance travelled (km),Distance travelled (total) (km),HV EV Battery Power (kW),DC Charger Power (kW),Hybrid/EV Charger Power (kW),12V device load (A)
24.0,13.3,0.8,737.7,0.0,0.0,0.0,20.0,64.4,62.6,62.6,64.4,64.4,0.802394293668072,60.8,64.4,1001.01833333333,3603666.0,0.0,0.0,5.12291666666667,4.09833333333333,3.8421875,1565.7,1526.5,1170.7,1104.8,0.0,3.0,0.0,0.0,737.0,2503.0,3.84,24.0,3.84,61.0,0.0,1001.01833333333,0.0,61.0,64.4,63.5,67.0,66.2,68.9,68.0,58.1,13.19,89.0,13.816,741.0,35.31,14.036,21.2,3.0,0.0,0.0,0.0,14.0,63.0,0.0,62.6,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,62.6,62.6,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,737.7,4.443,16.0642475,13.7915452,0.0625522893449325,0.0,0.0,,15.0,19.0,17.0,16.0,18.000000000000004,20.0,21.0,14.5,20.0,21.0,0.3905415032460438,0.0,0.0005585579428809064,0.0005585579428809064,0.6731495752248926,0.0,0.0,22.120000000000005
25.0,13.3,0.8,737.8,0.0,0.0,0.0,20.0,64.4,64.4,62.6,64.4,64.4,0.802503063397456,60.8,64.4,1001.01888888889,3603668.0,0.0,0.0,5.12361111111111,4.09888888888889,3.84270833333333,1565.7,1526.5,1170.7,1104.8,0.0,77.0,0.0,0.0,737.0,2503.0,3.84,24.0,3.84,64.0,0.0,1001.01888888889,0.0,61.0,64.4,63.5,67.0,66.2,68.9,68.0,58.1,13.19,89.0,13.816,741.0,35.31,14.036,21.2,3.0,0.0,0.0,0.0,14.0,63.0,0.0,62.6,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,62.6,62.6,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,737.8,4.442,16.0642475,13.7915452,0.112894915938579,1.69422607752779,1.05274295201952,,15.0,19.0,17.0,16.0,18.000000000000004,20.0,21.0,14.5,20.0,21.0,0.3905415032460438,0.9997862483098703,0.0011078981064990064,0.0011078981064990064,0.5984362888869919,0.0,0.0,22.120000000000005
26.0,13.3,0.8,737.8,0.0,0.0,0.0,20.0,64.4,64.4,62.6,64.4,64.4,0.802503063397456,60.8,64.4,1001.01888888889,3603668.0,0.0,0.0,5.12361111111111,4.09888888888889,3.84270833333333,1565.7,1526.5,1170.7,1104.8,0.0,77.0,0.0,0.0,737.0,2503.0,3.84,24.0,3.84,64.0,0.0,1001.01888888889,0.0,61.0,64.4,63.5,67.0,66.2,68.9,68.0,58.1,13.0,89.0,13.809,740.9,45.13,14.039,138.6,3.0,0.0,0.0,0.0,14.0,63.0,0.0,64.4,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,64.4,62.6,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,737.8,4.442,22.07003,13.7593174,0.112894915938579,1.69422607752779,1.05274295201952,,15.0,19.0,17.0,16.0,18.000000000000004,20.0,21.0,14.5,20.0,21.0,1.6871392940229046,0.9997862483098703,0.0011078981064990064,0.0011078981064990064,0.5984362888869919,0.0,0.0,32.13
27.0,13.3,1.7,737.7,0.0,0.0,0.0,20.0,64.4,64.4,62.6,64.4,64.4,1.70508787404465,60.8,64.4,1001.01944444444,3603670.0,0.0,0.0,5.12291666666667,4.09833333333333,3.8421875,1565.7,1526.5,1170.7,1104.8,0.0,267.0,0.0,0.0,737.0,2503.0,3.84,24.0,3.84,64.0,0.0,1001.01944444444,0.0,61.0,64.4,63.5,67.0,66.2,68.9,68.0,58.1,12.42,89.0,13.801,740.9,39.27,14.033,138.6,3.0,0.0,0.0,0.0,14.0,63.0,0.0,64.4,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,64.4,62.6,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,737.8,4.442,22.07003,13.7593174,0.303714845790914,3.18956374741845,1.98190241529715,,15.0,19.0,17.0,16.0,18.000000000000004,20.0,21.0,14.5,20.0,21.0,1.6871392940229046,3.999144993239488,0.0032411951242762474,0.0032411951242762474,0.5983551779776823,0.0,0.0,26.85
28.0,13.3,1.7,737.7,0.0,0.0,0.0,20.0,64.4,64.4,62.6,64.4,64.4,1.70508787404465,60.8,64.4,1001.01944444444,3603670.0,0.0,0.0,5.12291666666667,4.09833333333333,3.8421875,1565.7,1526.5,1170.7,1104.8,0.0,267.0,0.0,0.0,737.0,2503.0,3.84,24.0,3.84,64.0,0.0,1001.01944444444,0.0,61.0,64.4,63.5,67.0,66.2,68.9,68.0,58.1,12.42,89.0,13.801,740.9,39.27,14.033,104.3,3.0,0.0,0.0,0.0,14.0,63.0,0.0,64.4,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,64.4,64.4,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,737.8,4.442,49.80405,13.7803143,0.303714845790914,3.18956374741845,1.98190241529715,,15.0,19.0,17.0,16.0,18.000000000000004,20.0,21.0,14.5,20.0,21.0,5.842500888560804,3.999144993239488,0.0032411951242762474,0.0032411951242762474,0.5983551779776823,0.0,0.0,26.85
29.0,13.3,7.2,737.0,0.0,0.0,0.0,20.0,64.4,62.6,62.6,64.4,64.4,7.21469615006144,60.8,64.4,1001.02,3603672.0,0.0,0.0,5.11805555555556,4.09444444444444,3.83854166666667,1565.7,1526.5,1170.7,1104.8,0.0,717.0,0.0,0.0,736.0,2503.0,3.84,22.0,3.82,61.0,0.0,1001.02,0.0,61.0,64.4,63.5,67.0,66.2,68.9,68.0,58.1,12.63,89.0,13.82,740.3,36.91,14.035,104.3,3.0,0.0,0.0,0.0,14.0,63.0,0.0,64.4,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,64.4,64.4,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,737.2,4.444,49.80405,13.7803143,0.714260589457051,1.69606512890095,1.05388568521031,0.0323155955397952,15.0,19.0,17.0,16.0,18.000000000000004,20.0,21.0,14.5,20.500000000000004,21.0,5.842500888560804,8.99807623478884,0.008263989763893404,0.008263989763893404,1.270298228426592,0.0,0.0,24.279999999999994
30.0,13.3,7.2,737.0,0.0,0.0,0.0,20.0,64.4,62.6,62.6,64.4,64.4,7.21469615006144,60.8,64.4,1001.02,3603672.0,0.0,0.0,5.11805555555556,4.09444444444444,3.83854166666667,1565.7,1526.5,1170.7,1104.8,0.0,717.0,0.0,0.0,736.0,2503.0,3.84,22.0,3.82,61.0,0.0,1001.02,0.0,61.0,64.4,63.5,67.0,66.2,68.9,68.0,58.1,12.63,89.0,13.82,740.3,36.91,14.035,5.3,3.0,0.0,0.0,0.0,14.0,63.0,0.0,62.6,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,62.6,62.6,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,737.2,4.444,47.167365,13.7612706,0.714260589457051,1.69606512890095,1.05388568521031,0.0323155955397952,15.0,19.0,17.0,16.0,18.000000000000004,20.0,21.0,14.5,20.500000000000004,21.0,7.99828998647896,8.99807623478884,0.008263989763893404,0.008263989763893404,1.270298228426592,0.0,0.0,24.279999999999994
31.0,13.3,11.4,736.5,0.0,0.0,0.0,20.0,64.4,64.4,62.6,64.4,64.4,11.4155190610453,60.8,64.4,1001.02055555556,3603674.0,0.0,0.0,5.11458333333333,4.09166666666667,3.8359375,1565.7,1526.5,1170.7,1104.8,0.0,1123.0,0.0,0.0,735.0,2433.0,3.82,12.0,3.82,64.0,0.0,1001.02055555556,0.0,61.0,64.4,63.5,67.0,66.2,68.9,68.0,58.1,12.63,89.0,13.82,740.3,36.91,14.035,5.3,3.0,0.0,0.0,0.0,14.0,63.0,0.0,62.6,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,62.6,62.6,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,736.6,4.443,47.167365,13.7612706,1.28967215623242,1.66744083562606,1.0360993794738,0.0500807960757401,15.0,19.0,17.0,16.0,18.000000000000004,20.0,21.0,14.5,20.500000000000004,21.0,7.99828998647896,13.997007476338178,0.016080276051176953,0.016080276051176953,8.512691320690008,0.0,0.0,24.279999999999994
32.0,13.3,11.4,736.5,0.0,0.0,0.0,20.0,64.4,64.4,62.6,64.4,64.4,11.4155190610453,60.8,64.4,1001.02055555556,3603674.0,0.0,0.0,5.11458333333333,4.09166666666667,3.8359375,1565.7,1526.5,1170.7,1104.8,0.0,1123.0,0.0,0.0,735.0,2433.0,3.82,12.0,3.82,64.0,0.0,1001.02055555556,0.0,61.0,64.4,63.5,67.0,66.2,68.9,68.0,58.1,12.0,89.0,13.807,740.3,35.23,14.026,35.4,3.0,0.0,0.0,0.0,14.0,63.0,0.0,62.6,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,62.6,62.6,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,736.6,4.443,40.81979,13.789592,1.28967215623242,1.66744083562606,1.0360993794738,0.0500807960757401,15.0,19.0,17.0,16.0,18.000000000000004,20.0,21.0,14.5,20.500000000000004,21.0,11.997434979718449,13.997007476338178,0.016080276051176953,0.016080276051176953,8.512691320690008,0.0,0.0,23.229999999999997
33.0,13.3,8.8,736.6,0.0,0.0,0.0,20.0,64.4,62.6,62.6,64.4,64.4,8.81317609309329,60.8,64.4,1001.02111111111,3603676.0,0.0,0.0,5.11527777777778,4.09222222222222,3.83645833333333,1565.7,1526.5,1170.7,1104.8,0.0,1334.0,0.0,0.0,736.0,2433.0,3.84,24.0,3.82,61.0,0.0,1001.02111111111,0.0,61.0,64.4,63.5,67.0,66.2,68.9,68.0,58.1,12.0,89.0,13.807,740.3,35.23,14.026,35.4,3.0,0.0,0.0,0.0,14.0,63.0,0.0,62.6,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,62.6,62.6,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,736.4,4.444,40.81979,13.789592,1.94779341084492,2.62261496309826,1.62961688223533,0.0561522414427666,15.0,19.0,17.0,16.0,18.000000000000004,20.0,21.0,14.5,20.500000000000004,21.0,11.997434979718449,16.99636622126783,0.02614122168615151,0.02614122168615151,8.513847151147651,0.0,0.0,23.229999999999997
34.0,13.3,8.8,736.6,0.0,0.0,0.0,20.0,64.4,62.6,62.6,64.4,64.4,8.81317609309329,60.8,64.4,1001.02111111111,3603676.0,0.0,0.0,5.11527777777778,4.09222222222222,3.83645833333333,1565.7,1526.5,1170.7,1104.8,0.0,1334.0,0.0,0.0,736.0,2433.0,3.84,24.0,3.82,61.0,0.0,1001.02111111111,0.0,61.0,64.4,63.5,67.0,66.2,68.9,68.0,58.1,12.12,89.0,13.822,740.3,34.7,14.021,76.1,3.0,0.0,0.0,0.0,14.0,63.0,0.0,62.6,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,62.6,62.6,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,736.4,4.444,39.0131725,13.7803143,1.94779341084492,2.62261496309826,1.62961688223533,0.0561522414427666,15.0,19.0,17.0,16.0,18.000000000000004,20.0,21.0,14.5,20.500000000000004,21.0,17.777449227759888,16.99636622126783,0.02614122168615151,0.02614122168615151,8.513847151147651,0.0,0.0,22.580000000000005
35.0,13.3,14.3,736.0,0.0,0.0,0.0,20.0,64.4,62.6,62.6,64.4,64.4,14.3097455978001,60.8,64.4,1001.02166666667,3603678.0,0.0,0.0,5.11111111111111,4.08888888888889,3.83333333333333,1565.7,1526.5,1170.7,1104.8,0.0,1450.0,0.0,0.0,735.0,2433.0,3.82,24.0,3.82,61.0,0.0,1001.02166666667,0.0,61.0,64.4,63.5,67.0,66.2,68.9,68.0,58.1,12.12,89.0,13.822,740.3,34.7,14.021,76.1,3.0,0.0,0.0,0.0,14.0,63.0,0.0,62.6,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,62.6,62.6,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,736.3,4.444,39.0131725,13.7803143,2.5110639194335,1.71024627546367,1.06269743843113,0.0489525288312568,15.0,19.0,17.0,16.0,18.000000000000004,20.0,21.0,14.5,20.500000000000004,21.0,17.777449227759888,17.99615246957765,0.03588939705170419,0.03588939705170419,6.566739217713595,0.0,0.0,22.580000000000005
36.0,13.3,14.3,736.0,0.0,0.0,0.0,20.0,64.4,62.6,62.6,64.4,64.4,14.3097455978001,60.8,64.4,1001.02166666667,3603678.0,0.0,0.0,5.11111111111111,4.08888888888889,3.83333333333333,1565.7,1526.5,1170.7,1104.8,0.0,1450.0,0.0,0.0,735.0,2433.0,3.82,24.0,3.82,61.0,0.0,1001.02166666667,0.0,61.0,64.4,63.5,67.0,66.2,68.9,68.0,58.1,11.62,89.0,13.807,739.0,33.8,14.004,38.5,3.0,0.0,0.0,0.0,14.0,63.0,0.0,64.4,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,64.4,62.6,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,736.3,4.444,46.6302625,13.7705483,2.5110639194335,1.71024627546367,1.06269743843113,0.0489525288312568,15.0,19.0,17.0,16.0,18.000000000000004,20.0,21.0,14.5,20.500000000000004,21.0,15.99657997295792,17.99615246957765,0.03588939705170419,0.03588939705170419,6.566739217713595,0.0,0.0,22.18
37.0,13.3,17.6,735.5,0.0,0.0,0.0,20.0,64.4,64.4,62.6,64.4,64.4,17.6000299116756,60.8,64.4,1001.02222222222,3603680.0,0.0,0.0,5.10763888888889,4.08611111111111,3.83072916666667,1565.7,1526.5,1170.7,1104.8,0.0,1496.0,0.0,0.0,734.0,2433.0,3.82,12.0,3.82,64.0,0.0,1001.02222222222,0.0,61.0,64.4,63.5,67.0,66.2,68.9,68.0,58.1,11.51,89.0,13.809,738.8,33.84,13.994,38.5,3.0,0.0,0.0,0.0,14.0,63.0,0.0,64.4,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,64.4,62.6,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,735.7,4.442,46.6302625,13.7705483,3.03753716199096,1.46777084234596,0.912030236079352,0.0353562274701225,15.0,19.0,17.0,16.0,18.000000000000004,20.0,21.0,14.5,20.500000000000004,21.0,15.99657997295792,18.995938717887462,0.04602065459861971,0.04602065459861971,10.663701941265026,0.0,0.0,22.330000000000005
38.0,13.3,17.6,735.5,0.0,0.0,0.0,20.0,64.4,64.4,62.6,64.4,64.4,17.6000299116756,60.8,64.4,1001.02222222222,3603680.0,0.0,0.0,5.10763888888889,4.08611111111111,3.83072916666667,1565.7,1526.5,1170.7,1104.8,0.0,1496.0,0.0,0.0,734.0,2433.0,3.82,12.0,3.82,64.0,0.0,1001.02222222222,0.0,61.0,64.4,63.5,67.0,66.2,68.9,68.0,58.1,11.51,89.0,13.809,738.8,33.84,13.994,0.1,3.0,0.0,0.0,0.0,14.0,63.0,0.0,62.6,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,62.6,62.6,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,735.7,4.442,50.97591,13.7705483,3.03753716199096,1.46777084234596,0.912030236079352,0.0353562274701225,15.0,19.0,17.0,16.0,18.000000000000004,20.0,21.0,14.5,20.500000000000004,21.0,15.99657997295792,18.995938717887462,0.04602065459861971,0.04602065459861971,10.663701941265026,0.0,0.0,22.330000000000005
39.0,13.3,17.4,735.4,0.0,0.0,0.0,20.0,64.4,64.4,62.6,64.4,64.4,17.3976638301561,60.8,64.4,1001.02277777778,3603682.0,0.0,0.0,5.10694444444444,4.08555555555556,3.83020833333333,1565.7,1526.5,1170.7,1104.8,0.0,1600.0,0.0,0.0,734.0,2432.0,3.82,12.0,3.82,64.0,0.0,1001.02277777778,0.0,61.0,64.4,63.5,67.0,66.2,68.9,68.0,58.1,11.36,89.0,13.81,739.0,33.51,13.994,0.1,3.0,0.0,0.0,0.0,14.0,63.0,0.0,62.6,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,62.6,62.6,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,735.1,4.443,50.97591,13.7705483,3.54840463516622,1.56299331976655,0.971198722096662,0.0213739443678575,15.0,19.0,17.0,16.0,18.000000000000004,20.0,21.0,14.5,20.500000000000004,21.0,15.99657997295792,19.99572496619744,0.056853830160629296,0.056853830160629296,13.122771795398286,0.0,0.0,22.15
40.0,13.3,17.4,735.4,0.0,0.0,0.0,20.0,64.4,64.4,62.6,64.4,64.4,17.3976638301561,60.8,64.4,1001.02277777778,3603682.0,0.0,0.0,5.10694444444444,4.08555555555556,3.83020833333333,1565.7,1526.5,1170.7,1104.8,0.0,1600.0,0.0,0.0,734.0,2432.0,3.82,12.0,3.82,64.0,0.0,1001.02277777778,0.0,61.0,64.4,63.5,67.0,66.2,68.9,68.0,58.1,11.36,89.0,13.81,739.0,33.51,13.994,7.0,3.0,0.0,0.0,0.0,14.0,63.0,0.0,62.6,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,62.6,62.6,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,736.0,4.443,41.1615825,13.7705483,3.54840463516622,1.56299331976655,0.971198722096662,0.0213739443678575,15.0,19.0,17.0,16.0,18.000000000000004,20.0,21.0,14.5,20.500000000000004,21.0,20.07383326684658,19.99572496619744,0.056853830160629296,0.056853830160629296,13.122771795398286,0.0,0.0,22.15
41.0,13.3,4.3,736.6,0.0,0.0,0.0,20.0,64.4,64.4,62.6,64.4,64.4,4.30643831821604,60.8,64.4,1001.02333333333,3603684.0,0.0,0.0,5.11527777777778,4.09222222222222,3.83645833333333,1565.7,1526.5,1170.7,1104.8,0.0,1426.0,0.0,0.0,736.0,2432.0,3.82,24.0,3.82,64.0,0.0,1001.02333333333,0.0,61.0,64.4,63.5,67.0,66.2,68.9,68.0,58.1,10.83,89.0,13.794,741.0,33.51,13.996,-2.7,3.0,0.0,0.0,0.0,14.0,63.0,0.0,62.6,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,62.6,62.6,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,736.0,4.443,41.1615825,13.7705483,3.90502581387918,5.36721201750343,3.33502989852812,0.0213739443678575,15.0,19.0,17.0,16.0,18.000000000000004,20.0,21.0,14.5,20.500000000000004,21.0,20.07383326684658,16.99636622126783,0.06591890676535843,0.06591890676535843,12.994819335962266,0.0,0.0,22.68
42.0,13.3,4.3,736.6,0.0,0.0,0.0,20.0,64.4,64.4,62.6,64.4,64.4,4.30643831821604,60.8,64.4,1001.02333333333,3603684.0,0.0,0.0,5.11527777777778,4.09222222222222,3.83645833333333,1565.7,1526.5,1170.7,1104.8,0.0,1426.0,0.0,0.0,736.0,2432.0,3.82,24.0,3.82,64.0,0.0,1001.02333333333,0.0,61.0,64.4,63.5,67.0,66.2,68.9,68.0,58.1,10.83,89.0,13.794,741.0,33.51,13.996,-2.7,3.0,0.0,0.0,0.0,14.0,63.0,0.0,62.6,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,62.6,62.6,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,737.4,4.441,22.9000975,13.7705483,3.90502581387918,5.36721201750343,3.33502989852812,0.0213739443678575,15.0,19.0,17.0,16.0,18.000000000000004,20.0,21.0,14.5,20.500000000000004,21.0,11.997434979718449,16.99636622126783,0.06591890676535843,0.06591890676535843,12.994819335962266,0.0,0.0,22.68
43.0,13.3,-3.8,737.6,0.0,0.0,0.0,20.0,64.4,62.6,62.6,64.4,64.4,-3.81085623870877,60.8,64.4,1001.02388888889,3603686.0,0.0,0.0,5.12222222222222,4.09777777777778,3.84166666666667,1565.7,1526.5,1170.7,1104.8,0.0,861.0,0.0,0.0,737.0,2432.0,3.84,22.0,3.82,61.0,0.0,1001.02388888889,0.0,61.0,64.4,63.5,67.0,66.2,68.9,68.0,58.1,11.16,89.0,13.81,740.9,36.38,13.999,-2.7,3.0,0.0,0.0,0.0,14.0,63.0,0.0,62.6,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,62.6,62.6,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,737.4,4.441,22.9000975,13.7705483,3.99149328047723,-3.21098298892568,-1.99521171081174,,15.0,19.0,17.0,16.0,18.000000000000004,20.0,21.0,14.5,20.500000000000004,21.0,11.997434979718449,8.99807623478884,0.07101787786864643,0.07101787786864643,3.2157231104925055,0.0,0.0,25.220000000000002
44.0,13.3,-3.8,737.6,0.0,0.0,0.0,20.0,64.4,62.6,62.6,64.4,64.4,-3.81085623870877,60.8,64.4,1001.02388888889,3603686.0,0.0,0.0,5.12222222222222,4.09777777777778,3.84166666666667,1565.7,1526.5,1170.7,1104.8,0.0,861.0,0.0,0.0,737.0,2432.0,3.84,22.0,3.82,61.0,0.0,1001.02388888889,0.0,61.0,64.4,63.5,67.0,66.2,68.9,68.0,58.1,11.16,89.0,13.81,740.9,36.38,13.999,-0.2,3.0,0.0,0.0,0.0,14.0,63.0,0.0,64.4,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,64.4,62.6,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,737.3,4.442,8.9354325,13.7705483,3.99149328047723,-3.21098298892568,-1.99521171081174,,15.0,19.0,17.0,16.0,18.000000000000004,20.0,21.0,14.5,20.500000000000004,21.0,3.999144993239488,8.99807623478884,0.07101787786864643,0.07101787786864643,3.2157231104925055,0.0,0.0,25.220000000000002
